"id_biblio","date_biblio","id_redacteur","auteurs","titre","journal","annee","volume","supplement","numero","prem_page","dern_page","autre_media","abstract","lien_ressource_web","full_text_disponible","doublon_vu"
7068,2005-07-01,"HM","Jappe U. Freising C.","Hymenoptera venom allergy: Evaluation of in vitro- and in vivo-allergy diagnostic before, during and after specific immunotherapy","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"183",," ","479 - 


Background. The diagnosis of stinging insect allergy is based upon standardized test procedures consisting of history, skin test and the detection of specific
(s)IgE and IgG to the venoms of honey bee (HB) and yellow jacket (YJ). Most patient",,VRAI,VRAI
7069,2005-07-01,"HM","Tavares B. Rodrigues F. Cunha R. Monteiro H. Pereira C. Chieira C.","IgE immunoblot sensitivity assessment in the diagnosis of honeybee venom allergy","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"183",," ","480 - 

Backgroung: Hymenoptera allergy is a severe potential life threatening IgE mediated disease. The decision to perform venom specific immunotherapy is
based on positive clinical history and demonstration of venom specific IgE (skin tests and in v",,VRAI,VRAI
7070,2005-07-01,"HM","Kober A. Zimmerman K. Ewan P.","Consistency over time; a reevaluation of allergen specific IgE antibody measurements after 17 years storage of samples","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"190","191"," ","499 - 

Quantitative measurement of allergen specific IgE antibodies is a useful tool as an aid in the diagnosis of IgE mediated allergy. It can also to be a useful tool
when following the development of the immune response of allergic patients over ti",,VRAI,FAUX
7071,2005-07-01,"HM","Morais-Almeida M. Piedade S. Gaspar A. Loureiro V. Rosado Pinto J.","Is it important to modify the detection levels of specific IgE in clinical practice ?","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"191",," ","500 - 


Background: In the study of allergenic sensitizations, skin prick tests (SPT) and the in vitro determinations of specific IgE (sIgE), are valuable methods.
Recently a third generation method to the determination of sIgE was introduced and val",,VRAI,VRAI
7072,2005-07-01,"HM","Jappe U. Hoffmann M. Burow G. Enk A.","Pitfalls of in vitro-allergy diagnostic: glycan-associated epitope sharing of insect venom and natural rubber latex allergens. Significance of screening allergens, reciprocal inhibition, and recombinant allergens","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"191","192"," ","502 - 

Background: IgE-double positivity for honeybee (HB) and yellow jacket (YJ) venom may be due to true double sensitization, artefacts caused by increased
sensitivity of the test system and cross-reactive carbohydrate determinants (CCD). It may ca",,VRAI,VRAI
7073,2005-07-01,"HM","Unger E. Holtz A. Andersson K. Sjolander S. Holmquist I. Poorafshar M.","Tools for studying CCD (Cross-reactive carbohydrate determinants)","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"192",," ","504 - 


Background: In diagnosis of allergy, there is a growing interest concerning the occurrence and relevance of IgE antibodies for a limited set of glycan
structures, cross-reactive carbohydrate determinants (CCD). In order to study the complexit",,VRAI,FAUX
7074,2005-07-01,"HM","Lundgren T. Mattsson L. Marknell DeWitt A. Kihlström A. Kusoffsky E. Nordlund M. Lilja G. Lidholm J.","Prevalence of specific IgE to rFel d 1, nFel d 2, rFel d 3 and cat dander extract in a cohort of allergic cat-sensitized children","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"193",," ","505 - 

Background: Cat dander is an important cause of indoor allergy, eliciting a variety of symptoms such as rhinoconjunctivitis and asthma in affected
individuals. The IgE antibody reactivity to cat dander is mainly directed to the major allergen F",,VRAI,VRAI
7075,2005-07-01,"HM","Johansen N. Linneberg A.","Quantitative measurements of ADVIA Centaur Allergy Screen","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"198",," ","521",,VRAI,VRAI
7076,2005-07-01,"HM","Forkman J. Söderström L. Kober A.","A new method for quantitative measurments of low levels of allergen specific IgE antibodies: ImmunoCAP Specific IgE 0-100","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"193","194"," ","507 - 

Background: In clinical practice, 0.35 kUA/l has been used as a cut off for specific IgE antibody measurements. Numerous studies have been performed in
which the clinical performance of ImmunoCAP/UniCAP Specific IgE tests in allergy diagnosis h",,VRAI,VRAI
7077,2005-07-01,"HM","Perborn H. Persson H. Kober A.","True quantitation of allergen specific IgE antibodies with ImmunoCAP™ technology","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"194",," ","508 - 

The performance of methods for detection and quantitative determination of IgE antibodies in serum or plasma are strongly dependant on the design and
quality of the reagents and the systems used. A truly quantitative IgE antibody assay requires",,VRAI,VRAI
7078,2005-07-01,"HM","García-Rubio I. Vázquez-Cortés S. Martínez-Cócera C. Robledo Echarren T. González Gutiérrez ML.","Comparison of two in vitro techniques: CAP AND IMMULITE","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"195",," ","511 - 

Objectives: IMMULITE 2000 is an in vitro enzyme immunoanalysis technique that permits total and specific IgE detection in serum. It is based on the use of
allergens in the liquid phase, so that accessibility and capacity of epitope binding to s",,VRAI,VRAI
7079,2005-07-01,"HM","Albarracin A. Morchón E. Crespo J. Gomez C. Lopez-Hoyos M.","Comparison of specific IgE assays using Unicap and Immulite 2000","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"195",," ","512 - 

Background: Detection of specific IgE against allergens is the in vitro method of choice to diagnose an allergic disease. Up to date there is one reference
method to measure them, which is the automated immunofluorescence test performed on CAP ",,VRAI,VRAI
7080,2005-07-01,"HM","Jonsson A. Lindqvist A. Molander H.","A new POC test for rapid detection of specific IgE antibodies","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"196",," ","515 - 


Background: A new point of care test has been developed for rapid and simultaneous assessment of specific IgE against ten common allergens. The test
offers qualitative detection of specific IgE from whole blood with visual reading. All compon",,VRAI,VRAI
7081,2005-07-01,"HM","Busnel JM. Brogren CH. Vial J. Descroix S. Hennion MC. Peltre G.","Milk allergen immuno-detection at the picogram level using microchip electrophoresis","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"196",," ","516 - 

Background: Our aim was to study the interaction of minute amounts of allergens and antibodies in a microchip performing electrophoretic separation of a
complex allergen source and the immune complex induced by the addition of antibodies aiming",,VRAI,VRAI
7082,2005-07-01,"HM","Elfverson G. Nystrand M. Eriksson C. Ericson C. Lidholm J. Matsson P. Holmquist S.","A microarray immunoassay for detection of specific IgE in the diagnosis of allergy","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"197",," ","517 - 


Background: An experimental protein microarray assay for detection of specific IgE antibodies has been developed. The assay is based on microspots
arrayed on a capillary flow membrane with an inherent 3-dimensional structure. A 3-dimensional ",,VRAI,FAUX
7083,2005-07-01,"HM","Johansen N. Linneberg A.","Quantitative specific IgE determinations using ADVIA Centaur: probability curves","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"198",," ","522 - 

Background: A link between specific IgE antibodies and allergic reactions has been shown previously by the introduction of logistic regression models, also
called probability curves (L.Soderstrom et.al. Allergy, 2003:58:921-928)
Objective: To ",,VRAI,VRAI
7084,2005-07-01,"HM","Kojima M. Inomata N. Nakamura K. Hirokado M. Kondo M. Ikezawa Z.","A comparison between ADVIA Centaur® and Pharmacia UniCap® as in vitro allergometric test for diagnosis of allergic diseases","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"198","199"," ","523 - 


Background: The measurements of IgE concentration against allergens provide useful information for diagnosis of allergic diseases. However, results of
specific IgE could not be always concordant with clinical history and results of skin prick",,VRAI,VRAI
7085,2005-07-01,"HM","Lerose N. Melloni N. Caruso B. Ferrari A. Crivellaro M. Dorizzi RM. Rizzotti P.","Comparability of the determination of specific IgE towards latex using Unicap 100 and Advia Centaur","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"199","200"," ","526 - 

Background. Since the 1980s, allergy to latex has increasingly been found in healthcare workers (the number of healthcare workers with an allergy to latex
has consistently increased.) The aim of this study is to evaluate the comparability of th",,VRAI,FAUX
7086,2005-07-01,"HM","Ibarrola I. Amat P. Tella R. Malet A. Cistero-Bahima A. Enrique E. Martínez A. Asturias JA.","Comparison of natural and recombinant allergens in the diagnosis of Platanus acerifolia sensitization","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"204",," ","539 - 

Background: Platanus acerifolia is the urban tree of choice in North America, Europe, and Australia due to its resistance to diseases and air pollution. P.
acerifolia is the most important allergenic pollen in Spain during flowering season with"," ",VRAI,VRAI
7087,2005-07-01,"HM","Asturias JA. Diéguez M. Ibarrola I. García R. De la Hoz B. Martínez A.","Purified natural and recombinant Cup a 1 for diagnosis of Cupressus arizonica sensitization","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"204",," ","540 - 

Background: C. arizonica is used in many Mediterranean countries for ornamental purposes in gardens and parks and also as wind and noise barriers. The
low protein and high carbohydrate content found in Cupressaceae pollen extracts have hindered"," ",VRAI,VRAI
7088,2005-07-01,"HM","Schierz J. Burow G.","Determination of antibody pattern with recombinant allergen components in pollen allergic patients","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"205",," ","541 - 

Quantitative determination of specific IgE antibodies to recombinant allergen components allows to establish the individual sensitization profiles of allergic
patients. The presence of IgE antibodies to crossreactive components can be used to p"," ",VRAI,VRAI
7089,2005-07-01,"HM","Mari A. Artale A. Bonura A. Scala E. Colombo P.","Par j 2 as a parietaria sensitisation marker allergen: definition of its use in epidemiology and diagnosis","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"205",," ","542 - 

Several allergens have been identifed, characterised and cloned from Parietaria pollen. Par j 1 and Par j 2 represent allergenic molecules recognised by
patients' IgE who are usually not sensitised to other pollen sources. The recombinant Par j"," ",VRAI,VRAI
7090,2005-07-01,"HM","Mari A. Scala E. Ronconi AM. Carabella G.","Sequence homology and IgE co-recognition of allergenic molecules: comparative results obtained using the allergome O-ring graphical representation","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"205","206"," ","543 - 

An increasing number of allergenic molecules have been identified, characterised, and cloned. The Allergome database (http://www.allergome.org) reports
990 non-redundant allergenic molecules, and 315 isoforms (as of 12/08/2004). Data on allerge"," ",VRAI,VRAI
7091,2005-07-01,"HM","Asturias JA. Ibarrola I. Ferrer A. Andreu C. López-Pascual E. Quiralte J. Florido F. Martínez A.","Diagnosis of Alternaria alternata sensitization with natural and recombinant Alt a 1 allergens","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"206",," ","544 - 

Background: Alternaria alternata is one of the most important fungi associated with allergic diseases. Diagnosis of A. alternata sensitization is hampered by
the variability and complexity of fungal extracts, thus reproducibility of the diagnos"," ",VRAI,VRAI
7092,2005-07-01,"HM","Leino M. Reijula K. Makinen-Kiljunen S. Haahtela T. Makela MJ. Alenius H.","Part of the IgE binding in sera from mould allergic patients is due to shared mannan residues in the fungal and yeast extracts used in skin prick tests","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"207","208"," ","548 - 

Background: Patients allergic to airborne fungi such as Alternaria alternata and Cladosporium herbarum have been noticed to very often also show positive
skin prick test responses and elevated specific serum IgE antibodies to yeasts such as Mal"," ",VRAI,FAUX
7093,2005-07-01,"HM","Kespohl S. Kleine-Tebbe J. Graeser I. Heinatz A. Haustein UF. Dautel H. Bruening T. Raulf-Heimsoth M.","Identification and characterization of IgE-binding antigens from European pigeon tick (Argas reflexus)","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"208",," ","549 - 

Background: Allergic reactions after nocturnal bites of the pigeon tick are occasionally described in urban areas with increasing numbers of bewildered
house pigeons. Subsequent reactions vary from local inflammatory skin responses to severe an"," ",VRAI,FAUX
7094,2005-07-01,"HM","Poncet P. Senechal H. Clement G. Godfrin D. Wal JM. Peltre G. Gougeon ML.","Allergy to ash (Fraxinus excelsior) pollen: allergomic study","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"217",," ","570 - 

Background : In Europe, sensitization to ash pollen (Oleaceae family) is underestimated because of a lack of precise pollinisation calendar, lack of
standardized extract for diagnosis and wide cross reactivities with other pollens.
Objective a"," ",VRAI,VRAI
7095,2005-07-01,"HM","Gavrovic-Jankulovic M. Poulsen K. Becker WM. Petersen A.","Comparison of natural and recombinant Phl p 1 after refolding","Allergy Clin Immunol Int",2005,"17","Suppl. 1",,"217","218"," ","571 - 

Background: Grass-group 1 pollen allergens are recognised by more than 95% of patients with grass pollen allergy. However, the expression of group 1
allergens as recombinant molecules has shown difficulties, primarily due to the presence of sev"," ",VRAI,VRAI
